,popularity,title,vote_average,vote_count,vote_total,runtime_minutes,genre,production_budget,domestic_profit,worldwide_profit,release_date
255,11.519,Green Zone,6.4,1176,7526.400000000001,115.0,Action,100000000,-64502663,-2476980,2010-03-11
256,11.519,Green Zone,6.4,1176,7526.400000000001,115.0,Drama,100000000,-64502663,-2476980,2010-03-11
257,11.519,Green Zone,6.4,1176,7526.400000000001,115.0,Thriller,100000000,-64502663,-2476980,2010-03-11
258,11.453,Remember Me,7.1,2079,14760.9,113.0,Drama,16000000,3068240,40506120,2010-03-12
259,11.453,Remember Me,7.1,2079,14760.9,113.0,Romance,16000000,3068240,40506120,2010-03-12
260,11.453,Remember Me,7.1,2079,14760.9,85.0,Comedy,16000000,3068240,40506120,2010-03-12
261,11.453,Remember Me,7.1,2079,14760.9,,Comedy,16000000,3068240,40506120,2010-03-12
262,11.453,Remember Me,7.1,2079,14760.9,,Drama,16000000,3068240,40506120,2010-03-12
263,11.453,Remember Me,7.1,2079,14760.9,,Romance,16000000,3068240,40506120,2010-03-12
264,11.453,Remember Me,7.1,2079,14760.9,,Thriller,16000000,3068240,40506120,2010-03-12
265,11.435,127 Hours,7.0,4469,31283.0,94.0,Adventure,18000000,335230,42217171,2010-11-05
266,11.435,127 Hours,7.0,4469,31283.0,94.0,Biography,18000000,335230,42217171,2010-11-05
267,11.435,127 Hours,7.0,4469,31283.0,94.0,Drama,18000000,335230,42217171,2010-11-05
268,11.302,Piranha 3D,5.3,1029,5453.7,88.0,Comedy,24000000,1003155,59660160,2010-08-20
269,11.302,Piranha 3D,5.3,1029,5453.7,88.0,Horror,24000000,1003155,59660160,2010-08-20
270,11.252,Edge of Darkness,6.3,794,5002.2,117.0,Crime,60000000,-16686110,22812456,2010-01-29
271,11.252,Edge of Darkness,6.3,794,5002.2,117.0,Drama,60000000,-16686110,22812456,2010-01-29
272,11.252,Edge of Darkness,6.3,794,5002.2,117.0,Mystery,60000000,-16686110,22812456,2010-01-29
273,0.6,Edge of Darkness,7.0,1,7.0,117.0,Crime,60000000,-16686110,22812456,2015-11-01
274,0.6,Edge of Darkness,7.0,1,7.0,117.0,Drama,60000000,-16686110,22812456,2015-11-01
275,0.6,Edge of Darkness,7.0,1,7.0,117.0,Mystery,60000000,-16686110,22812456,2015-11-01
276,11.187,Valentine's Day,5.8,1907,11060.6,125.0,Comedy,52000000,58485654,165569328,2010-02-11
277,11.187,Valentine's Day,5.8,1907,11060.6,125.0,Romance,52000000,58485654,165569328,2010-02-11
278,11.147,The Next Three Days,7.0,1469,10283.0,133.0,Action,30000000,-8851349,37255916,2010-11-19
279,11.147,The Next Three Days,7.0,1469,10283.0,133.0,Crime,30000000,-8851349,37255916,2010-11-19
280,11.147,The Next Three Days,7.0,1469,10283.0,133.0,Drama,30000000,-8851349,37255916,2010-11-19
281,10.888,Buried,6.6,1487,9814.199999999999,95.0,Drama,1987650,-943507,19282640,2010-09-24
282,10.888,Buried,6.6,1487,9814.199999999999,95.0,Mystery,1987650,-943507,19282640,2010-09-24
283,10.888,Buried,6.6,1487,9814.199999999999,95.0,Thriller,1987650,-943507,19282640,2010-09-24
284,10.888,Buried,6.6,1487,9814.199999999999,88.0,Documentary,1987650,-943507,19282640,2010-09-24
285,10.888,Buried,6.6,1487,9814.199999999999,95.0,Thriller,1987650,-943507,19282640,2010-09-24
286,10.768,Gulliver's Travels,5.1,1282,6538.2,85.0,Adventure,112000000,-69220739,120017848,2010-12-25
287,10.768,Gulliver's Travels,5.1,1282,6538.2,85.0,Comedy,112000000,-69220739,120017848,2010-12-25
288,10.768,Gulliver's Travels,5.1,1282,6538.2,85.0,Family,112000000,-69220739,120017848,2010-12-25
289,10.754,Legend of the Guardians: The Owls of Ga'Hoole,6.6,1223,8071.799999999999,97.0,Action,100000000,-44324687,39716717,2010-09-24
290,10.754,Legend of the Guardians: The Owls of Ga'Hoole,6.6,1223,8071.799999999999,97.0,Adventure,100000000,-44324687,39716717,2010-09-24
291,10.754,Legend of the Guardians: The Owls of Ga'Hoole,6.6,1223,8071.799999999999,97.0,Animation,100000000,-44324687,39716717,2010-09-24
292,10.746,The Spy Next Door,5.7,650,3705.0,94.0,Action,28000000,-3692894,18752858,2010-01-15
293,10.746,The Spy Next Door,5.7,650,3705.0,94.0,Comedy,28000000,-3692894,18752858,2010-01-15
294,10.746,The Spy Next Door,5.7,650,3705.0,94.0,Family,28000000,-3692894,18752858,2010-01-15
295,10.715,Jackass 3D,6.3,655,4126.5,95.0,Action,20000000,97229692,151685793,2010-10-15
296,10.715,Jackass 3D,6.3,655,4126.5,95.0,Comedy,20000000,97229692,151685793,2010-10-15
297,10.715,Jackass 3D,6.3,655,4126.5,95.0,Documentary,20000000,97229692,151685793,2010-10-15
298,10.595,Morning Glory,6.3,717,4517.099999999999,107.0,Comedy,40000000,-8988268,19795070,2010-11-10
299,10.595,Morning Glory,6.3,717,4517.099999999999,107.0,Drama,40000000,-8988268,19795070,2010-11-10
300,10.595,Morning Glory,6.3,717,4517.099999999999,107.0,Romance,40000000,-8988268,19795070,2010-11-10
301,10.544,Cats & Dogs: The Revenge of Kitty Galore,4.9,273,1337.7,82.0,Action,85000000,-41414247,28026383,2010-07-30
302,10.544,Cats & Dogs: The Revenge of Kitty Galore,4.9,273,1337.7,82.0,Comedy,85000000,-41414247,28026383,2010-07-30
303,10.544,Cats & Dogs: The Revenge of Kitty Galore,4.9,273,1337.7,82.0,Family,85000000,-41414247,28026383,2010-07-30
304,10.395,The Fighter,7.3,2325,16972.5,116.0,Biography,11000000,82617009,118262388,2010-12-17
305,10.395,The Fighter,7.3,2325,16972.5,116.0,Drama,11000000,82617009,118262388,2010-12-17
306,10.395,The Fighter,7.3,2325,16972.5,116.0,Sport,11000000,82617009,118262388,2010-12-17
307,10.307,The Tourist,6.1,3133,19111.3,103.0,Action,100000000,-32368843,178731369,2010-12-10
308,10.307,The Tourist,6.1,3133,19111.3,103.0,Adventure,100000000,-32368843,178731369,2010-12-10
309,10.307,The Tourist,6.1,3133,19111.3,103.0,Thriller,100000000,-32368843,178731369,2010-12-10
310,10.221,Killers,5.8,1314,7621.2,100.0,Action,75000000,-27940037,20572749,2010-06-04
311,10.221,Killers,5.8,1314,7621.2,100.0,Comedy,75000000,-27940037,20572749,2010-06-04
312,10.221,Killers,5.8,1314,7621.2,100.0,Romance,75000000,-27940037,20572749,2010-06-04
313,10.221,Killers,5.8,1314,7621.2,137.0,Action,75000000,-27940037,20572749,2010-06-04
314,10.221,Killers,5.8,1314,7621.2,137.0,Crime,75000000,-27940037,20572749,2010-06-04
315,10.221,Killers,5.8,1314,7621.2,137.0,Drama,75000000,-27940037,20572749,2010-06-04
316,10.208,You Again,6.2,734,4550.8,105.0,Comedy,20000000,5702053,12838945,2010-09-24
317,10.208,You Again,6.2,734,4550.8,105.0,Family,20000000,5702053,12838945,2010-09-24
318,10.208,You Again,6.2,734,4550.8,105.0,Romance,20000000,5702053,12838945,2010-09-24
319,10.203,Devil,5.9,1516,8944.4,80.0,Horror,10000000,23679655,53354114,2010-09-17
320,10.203,Devil,5.9,1516,8944.4,80.0,Mystery,10000000,23679655,53354114,2010-09-17
321,10.203,Devil,5.9,1516,8944.4,80.0,Thriller,10000000,23679655,53354114,2010-09-17
322,10.203,Devil,5.9,1516,8944.4,89.0,Drama,10000000,23679655,53354114,2010-09-17
323,10.202,The Losers,6.2,844,5232.8,97.0,Action,25000000,-1408568,4863840,2010-04-23
324,10.202,The Losers,6.2,844,5232.8,97.0,Adventure,25000000,-1408568,4863840,2010-04-23
325,10.202,The Losers,6.2,844,5232.8,97.0,Crime,25000000,-1408568,4863840,2010-04-23
326,10.202,The Losers,6.2,844,5232.8,112.0,Drama,25000000,-1408568,4863840,2010-04-23
327,10.188,Animal Kingdom,6.8,399,2713.2,113.0,Crime,4200000,-3155961,3878683,2010-08-13
328,10.188,Animal Kingdom,6.8,399,2713.2,113.0,Drama,4200000,-3155961,3878683,2010-08-13
329,10.188,Animal Kingdom,6.8,399,2713.2,121.0,Drama,4200000,-3155961,3878683,2010-08-13
330,10.188,Animal Kingdom,6.8,399,2713.2,121.0,Fantasy,4200000,-3155961,3878683,2010-08-13
331,10.188,Animal Kingdom,6.8,399,2713.2,121.0,Horror,4200000,-3155961,3878683,2010-08-13
332,10.175,Monsters,6.2,848,5257.6,94.0,Drama,500000,-262699,5139730,2010-10-29
333,10.175,Monsters,6.2,848,5257.6,94.0,Sci-Fi,500000,-262699,5139730,2010-10-29
334,10.175,Monsters,6.2,848,5257.6,94.0,Thriller,500000,-262699,5139730,2010-10-29
335,10.175,Monsters,6.2,848,5257.6,45.0,Documentary,500000,-262699,5139730,2010-10-29
336,10.175,Monsters,6.2,848,5257.6,45.0,Drama,500000,-262699,5139730,2010-10-29
337,10.175,Monsters,6.2,848,5257.6,45.0,History,500000,-262699,5139730,2010-10-29
338,10.175,Monsters,6.2,848,5257.6,87.0,Horror,500000,-262699,5139730,2010-10-29
339,10.175,Monsters,6.2,848,5257.6,97.0,Drama,500000,-262699,5139730,2010-10-29
340,10.175,Monsters,6.2,848,5257.6,97.0,Thriller,500000,-262699,5139730,2010-10-29
341,1.122,Monsters,7.4,5,37.0,94.0,Drama,500000,-262699,5139730,2015-10-28
342,1.122,Monsters,7.4,5,37.0,94.0,Sci-Fi,500000,-262699,5139730,2015-10-28
343,1.122,Monsters,7.4,5,37.0,94.0,Thriller,500000,-262699,5139730,2015-10-28
344,1.122,Monsters,7.4,5,37.0,45.0,Documentary,500000,-262699,5139730,2015-10-28
345,1.122,Monsters,7.4,5,37.0,45.0,Drama,500000,-262699,5139730,2015-10-28
346,1.122,Monsters,7.4,5,37.0,45.0,History,500000,-262699,5139730,2015-10-28
347,1.122,Monsters,7.4,5,37.0,87.0,Horror,500000,-262699,5139730,2015-10-28
348,1.122,Monsters,7.4,5,37.0,97.0,Drama,500000,-262699,5139730,2015-10-28
349,1.122,Monsters,7.4,5,37.0,97.0,Thriller,500000,-262699,5139730,2015-10-28
350,10.15,Hot Tub Time Machine,6.0,1383,8298.0,101.0,Comedy,36000000,14269859,29967750,2010-03-26
351,10.15,Hot Tub Time Machine,6.0,1383,8298.0,101.0,Sci-Fi,36000000,14269859,29967750,2010-03-26
352,10.012,Never Let Me Go,6.8,1294,8799.199999999999,103.0,Drama,15000000,-12565348,-3826282,2010-09-15
353,10.012,Never Let Me Go,6.8,1294,8799.199999999999,103.0,Romance,15000000,-12565348,-3826282,2010-09-15
354,10.012,Never Let Me Go,6.8,1294,8799.199999999999,103.0,Sci-Fi,15000000,-12565348,-3826282,2010-09-15
355,10.012,Never Let Me Go,6.8,1294,8799.199999999999,,Drama,15000000,-12565348,-3826282,2010-09-15
356,10.01,It's Kind of a Funny Story,7.0,1324,9268.0,101.0,Comedy,8000000,-1636372,-1367050,2010-10-08
357,10.01,It's Kind of a Funny Story,7.0,1324,9268.0,101.0,Drama,8000000,-1636372,-1367050,2010-10-08
358,10.01,It's Kind of a Funny Story,7.0,1324,9268.0,101.0,Romance,8000000,-1636372,-1367050,2010-10-08
359,9.991,Eat Pray Love,6.0,1208,7248.0,133.0,Drama,60000000,20574010,146598789,2010-08-12
360,9.991,Eat Pray Love,6.0,1208,7248.0,133.0,Romance,60000000,20574010,146598789,2010-08-12
361,9.986,Sex and the City 2,5.9,809,4773.1,146.0,Comedy,95000000,347692,199680778,2010-05-27
362,9.986,Sex and the City 2,5.9,809,4773.1,146.0,Drama,95000000,347692,199680778,2010-05-27
363,9.986,Sex and the City 2,5.9,809,4773.1,146.0,Romance,95000000,347692,199680778,2010-05-27
364,9.968,Four Lions,7.0,621,4347.0,97.0,Comedy,3750000,-3439993,-1313889,2010-11-05
365,9.968,Four Lions,7.0,621,4347.0,97.0,Crime,3750000,-3439993,-1313889,2010-11-05
366,9.968,Four Lions,7.0,621,4347.0,97.0,Drama,3750000,-3439993,-1313889,2010-11-05
367,9.861,The Bounty Hunter,5.7,1627,9273.9,110.0,Action,45000000,22061228,90808837,2010-03-19
368,9.861,The Bounty Hunter,5.7,1627,9273.9,110.0,Comedy,45000000,22061228,90808837,2010-03-19
369,9.861,The Bounty Hunter,5.7,1627,9273.9,110.0,Romance,45000000,22061228,90808837,2010-03-19
370,9.824,Winter's Bone,6.9,931,6423.900000000001,100.0,Drama,2000000,4531503,14131551,2010-06-11
371,9.824,Winter's Bone,6.9,931,6423.900000000001,100.0,Mystery,2000000,4531503,14131551,2010-06-11
372,9.808,My Soul to Take,5.4,247,1333.8000000000002,107.0,Horror,25000000,-10255565,-8272530,2010-10-08
373,9.808,My Soul to Take,5.4,247,1333.8000000000002,107.0,Mystery,25000000,-10255565,-8272530,2010-10-08
374,9.808,My Soul to Take,5.4,247,1333.8000000000002,107.0,Thriller,25000000,-10255565,-8272530,2010-10-08
375,9.795,A Nightmare on Elm Street,5.5,1408,7744.0,95.0,Crime,35000000,28075011,82729621,2010-04-30
376,9.795,A Nightmare on Elm Street,5.5,1408,7744.0,95.0,Crime,1800000,23704513,23704513,2010-04-30
377,9.795,A Nightmare on Elm Street,5.5,1408,7744.0,95.0,Drama,35000000,28075011,82729621,2010-04-30
378,9.795,A Nightmare on Elm Street,5.5,1408,7744.0,95.0,Drama,1800000,23704513,23704513,2010-04-30
379,9.795,A Nightmare on Elm Street,5.5,1408,7744.0,95.0,Horror,35000000,28075011,82729621,2010-04-30
380,9.795,A Nightmare on Elm Street,5.5,1408,7744.0,95.0,Horror,1800000,23704513,23704513,2010-04-30
381,9.781,Flipped,7.4,859,6356.6,90.0,Comedy,14000000,-12244788,-9710007,2010-08-06
382,9.781,Flipped,7.4,859,6356.6,90.0,Drama,14000000,-12244788,-9710007,2010-08-06
383,9.781,Flipped,7.4,859,6356.6,90.0,Romance,14000000,-12244788,-9710007,2010-08-06
384,9.781,Flipped,7.4,859,6356.6,90.0,Drama,14000000,-12244788,-9710007,2010-08-06
385,9.781,Flipped,7.4,859,6356.6,90.0,Thriller,14000000,-12244788,-9710007,2010-08-06
386,0.962,Flipped,7.0,2,14.0,90.0,Comedy,14000000,-12244788,-9710007,2015-12-15
387,0.962,Flipped,7.0,2,14.0,90.0,Drama,14000000,-12244788,-9710007,2015-12-15
388,0.962,Flipped,7.0,2,14.0,90.0,Romance,14000000,-12244788,-9710007,2015-12-15
389,0.962,Flipped,7.0,2,14.0,90.0,Drama,14000000,-12244788,-9710007,2015-12-15
390,0.962,Flipped,7.0,2,14.0,90.0,Thriller,14000000,-12244788,-9710007,2015-12-15
391,9.716,Let Me In,6.7,1061,7108.7,116.0,Drama,20000000,-7865065,8270399,2010-10-01
392,9.716,Let Me In,6.7,1061,7108.7,116.0,Fantasy,20000000,-7865065,8270399,2010-10-01
393,9.716,Let Me In,6.7,1061,7108.7,116.0,Horror,20000000,-7865065,8270399,2010-10-01
394,9.716,Let Me In,6.7,1061,7108.7,74.0,Horror,20000000,-7865065,8270399,2010-10-01
395,0.675,Let Me In,7.0,2,14.0,116.0,Drama,20000000,-7865065,8270399,2016-06-20
396,0.675,Let Me In,7.0,2,14.0,116.0,Fantasy,20000000,-7865065,8270399,2016-06-20
397,0.675,Let Me In,7.0,2,14.0,116.0,Horror,20000000,-7865065,8270399,2016-06-20
398,0.675,Let Me In,7.0,2,14.0,74.0,Horror,20000000,-7865065,8270399,2016-06-20
399,9.678,Frozen,5.8,987,5724.599999999999,93.0,Adventure,150000000,250738009,1122469910,2010-02-05
400,9.678,Frozen,5.8,987,5724.599999999999,93.0,Drama,150000000,250738009,1122469910,2010-02-05
401,9.678,Frozen,5.8,987,5724.599999999999,93.0,Sport,150000000,250738009,1122469910,2010-02-05
402,9.678,Frozen,5.8,987,5724.599999999999,92.0,Fantasy,150000000,250738009,1122469910,2010-02-05
403,9.678,Frozen,5.8,987,5724.599999999999,92.0,Romance,150000000,250738009,1122469910,2010-02-05
404,9.678,Frozen,5.8,987,5724.599999999999,102.0,Adventure,150000000,250738009,1122469910,2010-02-05
405,9.678,Frozen,5.8,987,5724.599999999999,102.0,Animation,150000000,250738009,1122469910,2010-02-05
406,9.678,Frozen,5.8,987,5724.599999999999,102.0,Comedy,150000000,250738009,1122469910,2010-02-05
407,26.183000000000003,Frozen,7.3,9767,71299.09999999999,93.0,Adventure,150000000,250738009,1122469910,2013-11-27
408,26.183000000000003,Frozen,7.3,9767,71299.09999999999,93.0,Drama,150000000,250738009,1122469910,2013-11-27
409,26.183000000000003,Frozen,7.3,9767,71299.09999999999,93.0,Sport,150000000,250738009,1122469910,2013-11-27
410,26.183000000000003,Frozen,7.3,9767,71299.09999999999,92.0,Fantasy,150000000,250738009,1122469910,2013-11-27
411,26.183000000000003,Frozen,7.3,9767,71299.09999999999,92.0,Romance,150000000,250738009,1122469910,2013-11-27
412,26.183000000000003,Frozen,7.3,9767,71299.09999999999,102.0,Adventure,150000000,250738009,1122469910,2013-11-27
413,26.183000000000003,Frozen,7.3,9767,71299.09999999999,102.0,Animation,150000000,250738009,1122469910,2013-11-27
414,26.183000000000003,Frozen,7.3,9767,71299.09999999999,102.0,Comedy,150000000,250738009,1122469910,2013-11-27
415,9.514,Inside Job,7.8,466,3634.7999999999997,109.0,Crime,2000000,2311834,5799257,2010-10-08
416,9.514,Inside Job,7.8,466,3634.7999999999997,109.0,Documentary,2000000,2311834,5799257,2010-10-08
417,9.467,Carrie,7.1,1766,12538.599999999999,100.0,Drama,30000000,5266619,52409520,1976-11-03
418,9.467,Carrie,7.1,1766,12538.599999999999,100.0,Drama,1800000,24078153,24078153,1976-11-03
419,9.467,Carrie,7.1,1766,12538.599999999999,100.0,Horror,30000000,5266619,52409520,1976-11-03
420,9.467,Carrie,7.1,1766,12538.599999999999,100.0,Horror,1800000,24078153,24078153,1976-11-03
421,13.686,Carrie,5.9,2681,15817.900000000001,100.0,Drama,30000000,5266619,52409520,2013-10-18
422,13.686,Carrie,5.9,2681,15817.900000000001,100.0,Drama,1800000,24078153,24078153,2013-10-18
423,13.686,Carrie,5.9,2681,15817.900000000001,100.0,Horror,30000000,5266619,52409520,2013-10-18
424,13.686,Carrie,5.9,2681,15817.900000000001,100.0,Horror,1800000,24078153,24078153,2013-10-18
425,9.454,Charlie St. Cloud,6.9,1398,9646.2,99.0,Drama,44000000,-12793737,4478084,2010-05-01
426,9.454,Charlie St. Cloud,6.9,1398,9646.2,99.0,Fantasy,44000000,-12793737,4478084,2010-05-01
427,9.454,Charlie St. Cloud,6.9,1398,9646.2,99.0,Romance,44000000,-12793737,4478084,2010-05-01
428,9.45,Furry Vengeance,4.6,283,1301.8,92.0,Comedy,35000000,-17369535,4340177,2010-04-02
429,9.45,Furry Vengeance,4.6,283,1301.8,92.0,Family,35000000,-17369535,4340177,2010-04-02
430,9.432,Casino Jack,6.1,149,908.9,108.0,Biography,12500000,-10460131,-10227814,2010-12-17
431,9.432,Casino Jack,6.1,149,908.9,108.0,Comedy,12500000,-10460131,-10227814,2010-12-17
432,9.432,Casino Jack,6.1,149,908.9,108.0,Crime,12500000,-10460131,-10227814,2010-12-17
433,9.394,Another Year,7.0,150,1050.0,129.0,Comedy,8000000,-4794294,12005613,2010-12-29
434,9.394,Another Year,7.0,150,1050.0,129.0,Drama,8000000,-4794294,12005613,2010-12-29
435,9.394,Another Year,7.0,150,1050.0,107.0,Drama,8000000,-4794294,12005613,2010-12-29
436,9.394,Another Year,7.0,150,1050.0,107.0,Romance,8000000,-4794294,12005613,2010-12-29
437,9.394,Another Year,7.0,150,1050.0,181.0,Documentary,8000000,-4794294,12005613,2010-12-29
438,1.004,Another Year,6.3,4,25.2,129.0,Comedy,8000000,-4794294,12005613,2014-03-08
439,1.004,Another Year,6.3,4,25.2,129.0,Drama,8000000,-4794294,12005613,2014-03-08
440,1.004,Another Year,6.3,4,25.2,107.0,Drama,8000000,-4794294,12005613,2014-03-08
441,1.004,Another Year,6.3,4,25.2,107.0,Romance,8000000,-4794294,12005613,2014-03-08
442,1.004,Another Year,6.3,4,25.2,181.0,Documentary,8000000,-4794294,12005613,2014-03-08
443,9.394,Letters to Juliet,6.9,1706,11771.400000000001,105.0,Adventure,30000000,23032453,52148538,2010-05-14
444,9.394,Letters to Juliet,6.9,1706,11771.400000000001,105.0,Comedy,30000000,23032453,52148538,2010-05-14
445,9.394,Letters to Juliet,6.9,1706,11771.400000000001,105.0,Drama,30000000,23032453,52148538,2010-05-14
446,9.389,Rabbit Hole,6.8,292,1985.6,91.0,Drama,5000000,-2770942,1205034,2010-12-16
447,9.355,Wild Target,6.4,356,2278.4,98.0,Action,8000000,-7890662,-2685806,2010-10-29
448,9.355,Wild Target,6.4,356,2278.4,98.0,Comedy,8000000,-7890662,-2685806,2010-10-29
449,9.355,Wild Target,6.4,356,2278.4,98.0,Crime,8000000,-7890662,-2685806,2010-10-29
450,9.35,The Last Exorcism,5.6,519,2906.3999999999996,87.0,Drama,1800000,39234350,68365900,2010-08-27
451,9.35,The Last Exorcism,5.6,519,2906.3999999999996,87.0,Horror,1800000,39234350,68365900,2010-08-27
452,9.35,The Last Exorcism,5.6,519,2906.3999999999996,87.0,Thriller,1800000,39234350,68365900,2010-08-27
453,9.237,The Last Song,7.2,2199,15832.800000000001,107.0,Drama,20000000,42950384,72678948,2010-03-31
454,9.237,The Last Song,7.2,2199,15832.800000000001,107.0,Music,20000000,42950384,72678948,2010-03-31
455,9.237,The Last Song,7.2,2199,15832.800000000001,107.0,Romance,20000000,42950384,72678948,2010-03-31
456,9.096,Yogi Bear,5.3,387,2051.1,80.0,Adventure,80000000,20246011,124774690,2010-12-17
457,9.096,Yogi Bear,5.3,387,2051.1,80.0,Animation,80000000,20246011,124774690,2010-12-17
458,9.096,Yogi Bear,5.3,387,2051.1,80.0,Comedy,80000000,20246011,124774690,2010-12-17
459,9.059,Secretariat,7.0,200,1400.0,123.0,Biography,35000000,24699513,25376247,2010-10-08
460,9.059,Secretariat,7.0,200,1400.0,123.0,Drama,35000000,24699513,25376247,2010-10-08
461,9.059,Secretariat,7.0,200,1400.0,123.0,Family,35000000,24699513,25376247,2010-10-08
462,9.042,The American,5.8,690,4002.0,105.0,Crime,20000000,15606376,47950723,2010-09-01
463,9.042,The American,5.8,690,4002.0,105.0,Drama,20000000,15606376,47950723,2010-09-01
464,9.042,The American,5.8,690,4002.0,105.0,Thriller,20000000,15606376,47950723,2010-09-01
465,8.994,Blue Valentine,6.9,1677,11571.300000000001,112.0,Drama,1000000,8737892,15566240,2010-12-29
466,8.994,Blue Valentine,6.9,1677,11571.300000000001,112.0,Romance,1000000,8737892,15566240,2010-12-29
467,8.994,Blue Valentine,6.9,1677,11571.300000000001,112.0,Drama,1000000,8737892,15566240,2010-12-29
468,8.994,Blue Valentine,6.9,1677,11571.300000000001,112.0,Romance,1000000,8737892,15566240,2010-12-29
469,8.992,Vampires Suck,4.1,658,2697.7999999999997,82.0,Comedy,20000000,16661504,61424988,2010-08-18
470,8.972999999999997,Incendies,8.1,1034,8375.4,131.0,Drama,6800000,57096,9238343,2010-09-04
471,8.972999999999997,Incendies,8.1,1034,8375.4,131.0,Mystery,6800000,57096,9238343,2010-09-04
472,8.972999999999997,Incendies,8.1,1034,8375.4,131.0,War,6800000,57096,9238343,2010-09-04
473,8.969,Takers,6.2,605,3751.0,107.0,Action,32000000,25744720,38587268,2010-08-26
